molecule	gene	start	end	strand	orientation
NZ_SJPM01000016.1_20	ANK	269	300	forward	1
NZ_SJPN01000006.1_370	ANK_1	45	76	forward	1
NZ_SJPN01000006.1_370	ANK	91	122	forward	1
NZ_SJPN01000006.1_370	ANK	169	197	forward	1
NZ_SJPN01000006.1_370	ANK	240	272	forward	1
NZ_SJPX01000006.1_487	ANK_1	53	83	forward	1
NZ_SJPX01000006.1_487	ANK	86	116	forward	1
NZ_SJPX01000006.1_487	ANK	119	151	forward	1
NZ_SLUL01000001.1_114	ANK_1	338	370	forward	1
NZ_SLUL01000001.1_114	ANK	372	404	forward	1
NZ_SLUL01000001.1_114	ANK	405	436	forward	1
NZ_SLWS01000004.1_799	ANK_1	92	124	forward	1
NZ_SLWS01000004.1_799	ANK	219	248	forward	1
NZ_SLYF01000003.1_274	ANK_1	67	99	forward	1
NZ_SLYF01000003.1_274	ANK	134	166	forward	1
NZ_SLZR01000003.1_365	ANK_1	47	79	forward	1
NZ_SLZR01000003.1_365	ANK	80	112	forward	1
NZ_SMCI01000009.1_93	ANK_1	31	63	forward	1
NZ_SMCI01000009.1_93	ANK	65	96	forward	1
NZ_SMCI01000009.1_93	ANK	99	131	forward	1
NZ_SMCI01000009.1_93	ANK	202	232	forward	1
NZ_SMLV01000307.1_7	ANK_1	111	142	forward	1
NZ_SMLV01000307.1_7	ANK	278	305	forward	1
NZ_SMLV01000307.1_7	ANK	307	339	forward	1
NZ_SMME01000755.1_1	ANK_1	15	49	forward	1
NZ_SMME01000755.1_1	ANK	50	82	forward	1
NZ_SMME01000755.1_1	ANK	83	115	forward	1
NZ_SMME01000755.1_1	ANK	149	181	forward	1
NZ_SMMI01000004.1_19	ANK_1	32	63	forward	1
NZ_SMMI01000004.1_19	ANK	65	97	forward	1
NZ_SMMI01000004.1_19	ANK	98	130	forward	1
NZ_SMMI01000004.1_19	ANK	197	229	forward	1
NZ_SMMI01000004.1_19	ANK	298	330	forward	1
NZ_SMMI01000004.1_19	ANK	331	363	forward	1
NZ_SNYS01000009.1_58	ANK_1	38	70	forward	1
NZ_SNYS01000009.1_58	ANK	73	103	forward	1
NZ_SNYS01000009.1_58	ANK	170	203	forward	1
NZ_SNYS01000009.1_58	ANK	204	234	forward	1
NZ_SNYS01000009.1_58	ANK	237	269	forward	1
NZ_SNYS01000009.1_58	ANK	272	302	forward	1
NZ_SNYV01000018.1_194	ANK_1	93	125	forward	1
NZ_SNYV01000018.1_194	ANK	164	193	forward	1
NZ_SOCR01000012.1_23	ANK_1	66	98	forward	1
NZ_SOCR01000012.1_23	ANK	132	164	forward	1
NZ_SPGI01000008.1_84	ANK_1	38	70	forward	1
NZ_SPGI01000008.1_84	ANK	139	175	forward	1
NZ_SQGQ01000120.1_164	ANK_1	38	70	forward	1
NZ_SQGQ01000120.1_164	ANK	139	175	forward	1
NZ_SRKC01000020.1_4	ANK_1	26	58	forward	1
NZ_SRKC01000020.1_4	ANK	59	89	forward	1
NZ_SRKC01000020.1_4	ANK	93	127	forward	1
NZ_SRKC01000025.1_26	ANK_1	94	126	forward	1
NZ_SRKC01000025.1_26	ANK	127	159	forward	1
NZ_SRKC01000025.1_26	ANK	160	192	forward	1
NZ_SRKC01000026.1_5	ANK_1	313	345	forward	1
NZ_SRKC01000026.1_5	ANK	348	380	forward	1
NZ_SRKC01000026.1_5	ANK	381	413	forward	1
NZ_SRKC01000034.1_12	ANK_1	53	85	forward	1
NZ_SRKC01000034.1_12	ANK	87	118	forward	1
NZ_SRKC01000034.1_12	ANK	119	151	forward	1
NZ_SRKC01000034.1_12	ANK	187	217	forward	1
NZ_SRKC01000034.1_12	ANK	349	382	forward	1
NZ_SRKC01000034.1_12	ANK	383	416	forward	1
NZ_SRMP01000001.1_465	ANK_1	34	66	forward	1
NZ_SRMP01000001.1_465	ANK	69	99	forward	1
NZ_SRMP01000001.1_465	ANK	163	196	forward	1
NZ_SRMP01000001.1_465	ANK	197	228	forward	1
NZ_SRMP01000001.1_465	ANK	230	262	forward	1
NZ_SRMP01000001.1_465	ANK	263	295	forward	1
NZ_SRMP01000001.1_465	ANK	296	322	forward	1
NZ_SROZ01000006.1_281	ANK_1	416	446	forward	1
NZ_SROZ01000006.1_281	ANK	516	548	forward	1
NZ_SRRZ01000017.1_11	ANK_1	32	64	forward	1
NZ_SRRZ01000017.1_11	ANK	65	97	forward	1
NZ_SRRZ01000017.1_11	ANK	98	130	forward	1
NZ_SRRZ01000132.1_8	ANK_1	38	70	forward	1
NZ_SRRZ01000132.1_8	ANK	72	104	forward	1
NZ_SRRZ01000132.1_8	ANK	105	137	forward	1
NZ_SRRZ01000132.1_8	ANK	199	230	forward	1
NZ_SRRZ01000132.1_8	ANK	231	262	forward	1
NZ_SRRZ01000132.1_8	ANK	264	296	forward	1
NZ_SRRZ01000132.1_8	ANK	367	398	forward	1
NZ_SRRZ01000132.1_8	ANK	400	432	forward	1
NZ_SRRZ01000132.1_8	ANK	433	465	forward	1
NZ_SRSR01000011.1_131	ANK_1	53	81	forward	1
NZ_SRSR01000011.1_131	ANK	119	149	forward	1
NZ_SRSS01000016.1_53	ANK_1	58	91	forward	1
NZ_SRSS01000016.1_53	ANK	127	159	forward	1
NZ_SRTK01000001.1_32	ANK_1	44	77	forward	1
NZ_SRTK01000001.1_32	ANK	113	145	forward	1
NZ_SRTQ01000016.1_53	ANK_1	58	91	forward	1
NZ_SRTQ01000016.1_53	ANK	127	159	forward	1
NZ_SRUB01000016.1_53	ANK_1	58	91	forward	1
NZ_SRUB01000016.1_53	ANK	127	159	forward	1
NZ_SRUC01000024.1_37	ANK_1	24	52	forward	1
NZ_SRUC01000024.1_37	ANK	89	119	forward	1
NZ_SRUE01000016.1_53	ANK_1	58	91	forward	1
NZ_SRUE01000016.1_53	ANK	127	159	forward	1
NZ_SRUG01000016.1_53	ANK_1	58	91	forward	1
NZ_SRUG01000016.1_53	ANK	127	159	forward	1
NZ_SRUL01000001.1_32	ANK_1	44	77	forward	1
NZ_SRUL01000001.1_32	ANK	113	145	forward	1
NZ_SRUL01000024.1_37	ANK_1	24	52	forward	1
NZ_SRUL01000024.1_37	ANK	89	119	forward	1
NZ_SRUP01000016.1_53	ANK_1	58	91	forward	1
NZ_SRUP01000016.1_53	ANK	127	159	forward	1
NZ_SRUV01000004.1_262	ANK_1	53	81	forward	1
NZ_SRUV01000004.1_262	ANK	119	149	forward	1
NZ_SRUY01000004.1_33	ANK_1	44	77	forward	1
NZ_SRUY01000004.1_33	ANK	113	145	forward	1
NZ_SRXW01000001.1_583	ANK_1	93	124	forward	1
NZ_SRXW01000001.1_583	ANK	161	194	forward	1
NZ_SSHJ01000014.1_33	ANK_1	93	125	forward	1
NZ_SSHJ01000014.1_33	ANK	161	191	forward	1
NZ_SSNI01000009.1_86	ANK_1	40	72	forward	1
NZ_SSNI01000009.1_86	ANK	73	104	forward	1
NZ_SSNI01000009.1_86	ANK	106	138	forward	1
NZ_SZOA01000008.1_17	ANK_1	33	65	forward	1
NZ_SZOA01000008.1_17	ANK	133	170	forward	1
NZ_SZWW01000031.1_108	ANK_1	38	70	forward	1
NZ_SZWW01000031.1_108	ANK	139	175	forward	1
NZ_SZXF01000016.1_311	ANK_1	38	70	forward	1
NZ_SZXF01000016.1_311	ANK	139	175	forward	1
NZ_UFPF01000003.1_576	ANK_1	59	91	forward	1
NZ_UFPF01000003.1_576	ANK	158	195	forward	1
NZ_UVMT01000011.1_153	ANK_1	105	136	forward	1
NZ_UVMT01000011.1_153	ANK	138	168	forward	1
NZ_UVMT01000011.1_153	ANK	169	200	forward	1
NZ_UVMT01000011.1_153	ANK	202	231	forward	1
NZ_UVMT01000011.1_153	ANK	398	429	forward	1
NZ_UVMT01000011.1_153	ANK	469	500	forward	1
NZ_UVMT01000011.1_158	ANK_1	13	44	forward	1
NZ_UVMT01000011.1_158	ANK	75	106	forward	1
NZ_UVMU01000009.1_77	ANK_1	13	44	forward	1
NZ_UVMU01000009.1_77	ANK	75	106	forward	1
NZ_UVMU01000009.1_82	ANK_1	105	136	forward	1
NZ_UVMU01000009.1_82	ANK	138	168	forward	1
NZ_UVMU01000009.1_82	ANK	169	200	forward	1
NZ_UVMU01000009.1_82	ANK	202	231	forward	1
NZ_UVMU01000009.1_82	ANK	398	429	forward	1
NZ_UVMU01000009.1_82	ANK	469	500	forward	1
NZ_UVMV01000010.1_78	ANK_1	13	44	forward	1
NZ_UVMV01000010.1_78	ANK	75	106	forward	1
NZ_UVMV01000010.1_83	ANK_1	105	136	forward	1
NZ_UVMV01000010.1_83	ANK	138	168	forward	1
NZ_UVMV01000010.1_83	ANK	169	200	forward	1
NZ_UVMV01000010.1_83	ANK	202	231	forward	1
NZ_UVMV01000010.1_83	ANK	398	429	forward	1
NZ_UVMV01000010.1_83	ANK	469	500	forward	1
NZ_UVMW01000007.1_221	ANK_1	105	136	forward	1
NZ_UVMW01000007.1_221	ANK	138	168	forward	1
NZ_UVMW01000007.1_221	ANK	169	200	forward	1
NZ_UVMW01000007.1_221	ANK	202	231	forward	1
NZ_UVMW01000007.1_221	ANK	398	429	forward	1
NZ_UVMW01000007.1_221	ANK	469	500	forward	1
NZ_UVMW01000007.1_226	ANK_1	13	44	forward	1
NZ_UVMW01000007.1_226	ANK	75	106	forward	1
NZ_UVMX01000012.1_153	ANK_1	105	136	forward	1
NZ_UVMX01000012.1_153	ANK	138	168	forward	1
NZ_UVMX01000012.1_153	ANK	169	200	forward	1
NZ_UVMX01000012.1_153	ANK	202	231	forward	1
NZ_UVMX01000012.1_153	ANK	398	429	forward	1
NZ_UVMX01000012.1_153	ANK	469	500	forward	1
NZ_UVMX01000012.1_158	ANK_1	13	44	forward	1
NZ_UVMX01000012.1_158	ANK	75	106	forward	1
NZ_UVMY01000003.1_28	ANK_1	13	44	forward	1
NZ_UVMY01000003.1_28	ANK	75	106	forward	1
NZ_UVMY01000003.1_33	ANK_1	105	136	forward	1
NZ_UVMY01000003.1_33	ANK	138	168	forward	1
NZ_UVMY01000003.1_33	ANK	169	200	forward	1
NZ_UVMY01000003.1_33	ANK	202	231	forward	1
NZ_UVMY01000003.1_33	ANK	398	429	forward	1
NZ_UVMY01000003.1_33	ANK	469	500	forward	1
NZ_UVMZ01000010.1_43	ANK_1	13	44	forward	1
NZ_UVMZ01000010.1_43	ANK	75	106	forward	1
NZ_UVMZ01000010.1_48	ANK_1	105	136	forward	1
NZ_UVMZ01000010.1_48	ANK	138	168	forward	1
NZ_UVMZ01000010.1_48	ANK	169	200	forward	1
NZ_UVMZ01000010.1_48	ANK	202	231	forward	1
NZ_UVMZ01000010.1_48	ANK	398	429	forward	1
NZ_UVMZ01000010.1_48	ANK	469	500	forward	1
NZ_UVNA01000006.1_272	ANK_1	105	136	forward	1
NZ_UVNA01000006.1_272	ANK	138	168	forward	1
NZ_UVNA01000006.1_272	ANK	169	200	forward	1
NZ_UVNA01000006.1_272	ANK	202	231	forward	1
NZ_UVNA01000006.1_272	ANK	398	429	forward	1
NZ_UVNA01000006.1_272	ANK	469	500	forward	1
NZ_UVNA01000006.1_277	ANK_1	13	44	forward	1
NZ_UVNA01000006.1_277	ANK	75	106	forward	1
NZ_UVNB01000012.1_153	ANK_1	105	136	forward	1
NZ_UVNB01000012.1_153	ANK	138	168	forward	1
NZ_UVNB01000012.1_153	ANK	169	200	forward	1
NZ_UVNB01000012.1_153	ANK	202	231	forward	1
NZ_UVNB01000012.1_153	ANK	398	429	forward	1
NZ_UVNB01000012.1_153	ANK	469	500	forward	1
NZ_UVNB01000012.1_158	ANK_1	13	44	forward	1
NZ_UVNB01000012.1_158	ANK	75	106	forward	1
NZ_UVNC01000009.1_153	ANK_1	105	136	forward	1
NZ_UVNC01000009.1_153	ANK	138	168	forward	1
NZ_UVNC01000009.1_153	ANK	169	200	forward	1
NZ_UVNC01000009.1_153	ANK	202	231	forward	1
NZ_UVNC01000009.1_153	ANK	398	429	forward	1
NZ_UVNC01000009.1_153	ANK	469	500	forward	1
NZ_UVNC01000009.1_158	ANK_1	13	44	forward	1
NZ_UVNC01000009.1_158	ANK	75	106	forward	1
NZ_UWOC01000141.1_24	ANK_1	223	254	forward	1
NZ_UWOC01000141.1_24	ANK	292	323	forward	1
NZ_VBUL01000013.1_55	ANK_1	52	84	forward	1
NZ_VBUL01000013.1_55	ANK	118	150	forward	1
NZ_VCEF01000048.1_12	ANK_1	38	70	forward	1
NZ_VCEF01000048.1_12	ANK	122	154	forward	1
NZ_VCEF01000048.1_12	ANK	155	205	forward	1
NZ_VCEF01000048.1_12	ANK	206	239	forward	1
NZ_VCEF01000048.1_12	ANK	312	347	forward	1
NZ_VCEF01000048.1_12	ANK	350	382	forward	1
NZ_VCEF01000099.1_2	ANK_1	601	633	forward	1
NZ_VCEF01000099.1_2	ANK	634	666	forward	1
NZ_VCEF01000099.1_2	ANK	667	699	forward	1
NZ_VCEF01000099.1_2	ANK	766	798	forward	1
NZ_VCEF01000099.1_2	ANK	853	885	forward	1
NZ_VCEF01000104.1_8	ANK_1	101	132	forward	1
NZ_VCEF01000104.1_8	ANK	370	402	forward	1
NZ_VCEF01000104.1_8	ANK	404	436	forward	1
NZ_VCEF01000108.1_26	ANK_1	89	117	forward	1
NZ_VCEF01000108.1_26	ANK	118	149	forward	1
NZ_VCEF01000108.1_26	ANK	151	183	forward	1
NZ_VCEF01000108.1_26	ANK	184	217	forward	1
NZ_VCEF01000108.1_26	ANK	218	250	forward	1
NZ_VCEF01000108.1_26	ANK	280	308	forward	1
NZ_VCEF01000108.1_26	ANK	309	341	forward	1
NZ_VCEG01000064.1_7	ANK_1	601	633	forward	1
NZ_VCEG01000064.1_7	ANK	634	666	forward	1
NZ_VCEG01000064.1_7	ANK	667	699	forward	1
NZ_VCEG01000064.1_7	ANK	766	798	forward	1
NZ_VCEG01000064.1_7	ANK	853	885	forward	1
NZ_VCEG01000071.1_20	ANK_1	38	70	forward	1
NZ_VCEG01000071.1_20	ANK	122	154	forward	1
NZ_VCEG01000071.1_20	ANK	155	205	forward	1
NZ_VCEG01000071.1_20	ANK	206	239	forward	1
NZ_VCEG01000071.1_20	ANK	312	347	forward	1
NZ_VCEG01000071.1_20	ANK	350	382	forward	1
NZ_VCEG01000072.1_2	ANK_1	89	117	forward	1
NZ_VCEG01000072.1_2	ANK	118	149	forward	1
NZ_VCEG01000072.1_2	ANK	151	183	forward	1
NZ_VCEG01000072.1_2	ANK	184	217	forward	1
NZ_VCEG01000072.1_2	ANK	218	250	forward	1
NZ_VCEG01000072.1_2	ANK	280	308	forward	1
NZ_VCEG01000072.1_2	ANK	309	341	forward	1
NZ_VCEG01000083.1_42	ANK_1	57	87	forward	1
NZ_VCEG01000083.1_42	ANK	88	120	forward	1
NZ_VCEG01000083.1_42	ANK	122	154	forward	1
NZ_VCEG01000083.1_42	ANK	303	334	forward	1
NZ_VCEG01000083.1_42	ANK	336	368	forward	1
NZ_VCEG01000120.1_2	ANK_1	101	132	forward	1
NZ_VCEG01000120.1_2	ANK	370	402	forward	1
NZ_VCEG01000120.1_2	ANK	404	436	forward	1
NZ_VCOX01000005.1_490	ANK_1	47	79	forward	1
NZ_VCOX01000005.1_490	ANK	113	145	forward	1
NZ_VCYP01000001.1_296	ANK_1	58	90	forward	1
NZ_VCYP01000001.1_296	ANK	184	214	forward	1
NZ_VDBO01000001.1_1394	ANK_1	367	399	forward	1
NZ_VDBO01000001.1_1394	ANK	400	432	forward	1
NZ_VDCQ01000010.1_57	ANK_1	74	106	forward	1
NZ_VDCQ01000010.1_57	ANK	174	211	forward	1
NZ_VEAN01000008.1_157	ANK_1	156	189	forward	1
NZ_VEAN01000008.1_157	ANK	190	227	forward	1
NZ_VEBH01000001.1_208	ANK_1	30	62	forward	1
NZ_VEBH01000001.1_208	ANK	63	95	forward	1
NZ_VEBH01000001.1_208	ANK	163	200	forward	1
NZ_VEHS01000013.1_158	ANK_1	39	70	forward	1
NZ_VEHS01000013.1_158	ANK	80	111	forward	1
NZ_VEHS01000013.1_158	ANK	112	145	forward	1
NZ_VEJP01000002.1_728	ANK_1	170	200	forward	1
NZ_VEJP01000002.1_728	ANK	202	233	forward	1
NZ_VEJP01000002.1_728	ANK	236	267	forward	1
NZ_VEJP01000002.1_728	ANK	301	332	forward	1
NZ_VEJP01000002.1_728	ANK	335	365	forward	1
NZ_VEMT01000003.1_436	ANK_1	63	95	forward	1
NZ_VEMT01000003.1_436	ANK	148	185	forward	1
NZ_VEMT01000006.1_204	ANK_1	170	200	forward	1
NZ_VEMT01000006.1_204	ANK	202	233	forward	1
NZ_VEMT01000006.1_204	ANK	236	267	forward	1
NZ_VEMT01000006.1_204	ANK	301	332	forward	1
NZ_VEMT01000006.1_204	ANK	335	365	forward	1
NZ_VFNH01000001.1_1473	ANK_1	124	154	forward	1
NZ_VFNH01000001.1_1473	ANK	160	190	forward	1
NZ_VFNO01000002.1_153	ANK_1	37	69	forward	1
NZ_VFNO01000002.1_153	ANK	70	98	forward	1
NZ_VFNO01000002.1_153	ANK	100	133	forward	1
NZ_VFQJ01000090.1_17	ANK_1	66	97	forward	1
NZ_VFQJ01000090.1_17	ANK	164	200	forward	1
NZ_VIKW01000005.1_68	ANK_1	37	68	forward	1
NZ_VIKW01000005.1_68	ANK	73	103	forward	1
NZ_VIKW01000005.1_68	ANK	104	136	forward	1
NZ_VIKW01000005.1_68	ANK	170	202	forward	1
NZ_VIKW01000005.1_68	ANK	236	268	forward	1
NZ_VIKW01000005.1_68	ANK	334	366	forward	1
NZ_VIKW01000005.1_68	ANK	367	399	forward	1
NZ_VILE02000001.1_492	ANK_1	40	72	forward	1
NZ_VILE02000001.1_492	ANK	75	106	forward	1
NZ_VILE02000001.1_492	ANK	107	139	forward	1
NZ_VILE02000001.1_492	ANK	173	205	forward	1
NZ_VILE02000001.1_492	ANK	239	271	forward	1
NZ_VILE02000001.1_492	ANK	272	304	forward	1
NZ_VILE02000001.1_492	ANK	337	369	forward	1
NZ_VILE02000001.1_492	ANK	370	402	forward	1
NZ_VIQM01000032.1_15	ANK_1	124	156	forward	1
NZ_VIQM01000032.1_15	ANK	159	189	forward	1
NZ_VIQM01000032.1_15	ANK	192	224	forward	1
NZ_VITA01000011.1_165	ANK_1	416	446	forward	1
NZ_VITA01000011.1_165	ANK	516	548	forward	1
NZ_VITE01000036.1_20	ANK_1	678	710	forward	1
NZ_VITE01000036.1_20	ANK	711	742	forward	1
NZ_VITE01000036.1_20	ANK	744	776	forward	1
NZ_VITG01000003.1_302	ANK_1	679	711	forward	1
NZ_VITG01000003.1_302	ANK	712	743	forward	1
NZ_VITG01000003.1_302	ANK	745	777	forward	1
NZ_VITX01000002.1_234	ANK_1	761	793	forward	1
NZ_VITX01000002.1_234	ANK	794	825	forward	1
NZ_VITX01000002.1_234	ANK	827	859	forward	1
NZ_VKDC01000011.1_30	ANK_1	57	89	forward	1
NZ_VKDC01000011.1_30	ANK	90	122	forward	1
NZ_VKLA01000026.1_165	ANK_1	62	94	forward	1
NZ_VKLA01000026.1_165	ANK	128	160	forward	1
NZ_VKQZ01000009.1_102	ANK_1	34	67	forward	1
NZ_VKQZ01000009.1_102	ANK	103	134	forward	1
NZ_VKRK01000004.1_84	ANK_1	342	374	forward	1
NZ_VKRK01000004.1_84	ANK	442	473	forward	1
NZ_VKRK01000004.1_84	ANK	759	790	forward	1
NZ_VKRK01000004.1_84	ANK	923	955	forward	1
NZ_VKRK01000004.1_84	ANK	1041	1073	forward	1
NZ_VKRM01000021.1_9	ANK_1	271	302	forward	1
NZ_VKRM01000021.1_9	ANK	304	336	forward	1
NZ_VKRU01000022.1_44	ANK_1	271	302	forward	1
NZ_VKRU01000022.1_44	ANK	304	336	forward	1
NZ_VKUS01000004.1_68	ANK_1	88	121	forward	1
NZ_VKUS01000004.1_68	ANK	317	349	forward	1
NZ_VKXX01000022.1_19	ANK_1	88	121	forward	1
NZ_VKXX01000022.1_19	ANK	317	349	forward	1
NZ_VKYT01000016.1_29	ANK_1	108	140	forward	1
NZ_VKYT01000016.1_29	ANK	175	207	forward	1
NZ_VLEV01000022.1_50	ANK_1	271	302	forward	1
NZ_VLEV01000022.1_50	ANK	304	336	forward	1
NZ_VLFH01000037.1_9	ANK_1	342	374	forward	1
NZ_VLFH01000037.1_9	ANK	442	473	forward	1
NZ_VLFH01000037.1_9	ANK	759	790	forward	1
NZ_VLFH01000037.1_9	ANK	923	955	forward	1
NZ_VLFH01000037.1_9	ANK	1041	1073	forward	1
NZ_VLGR01000021.1_9	ANK_1	271	302	forward	1
NZ_VLGR01000021.1_9	ANK	304	336	forward	1
NZ_VLGT01000013.1_10	ANK_1	34	67	forward	1
NZ_VLGT01000013.1_10	ANK	103	134	forward	1
NZ_VLGU01000027.1_9	ANK_1	271	302	forward	1
NZ_VLGU01000027.1_9	ANK	304	336	forward	1
NZ_VLKB01000001.1_61	ANK_1	312	346	forward	1
NZ_VLKB01000001.1_61	ANK	384	423	forward	1
NZ_VLKB01000008.1_1335	ANK_1	51	82	forward	1
NZ_VLKB01000008.1_1335	ANK	85	117	forward	1
NZ_VLKB01000008.1_1335	ANK	118	150	forward	1
NZ_VLKB01000008.1_1335	ANK	151	183	forward	1
NZ_VLKB01000008.1_1335	ANK	184	217	forward	1
NZ_VLKB01000008.1_1335	ANK	220	249	forward	1
NZ_VLKB01000008.1_1335	ANK	250	282	forward	1
NZ_VLKB01000008.1_1335	ANK	283	315	forward	1
NZ_VLKB01000008.1_1335	ANK	316	347	forward	1
NZ_VLKB01000008.1_1335	ANK	381	413	forward	1
NZ_VLKH01000002.1_51	ANK_1	335	367	forward	1
NZ_VLKH01000002.1_51	ANK	401	433	forward	1
NZ_VLKR01000019.1_76	ANK_1	34	66	forward	1
NZ_VLKR01000019.1_76	ANK	166	198	forward	1
NZ_VLKR01000019.1_76	ANK	330	362	forward	1
NZ_VLKT01000002.1_95	ANK_1	111	143	forward	1
NZ_VLKT01000002.1_95	ANK	144	176	forward	1
NZ_VLTW01000013.1_93	ANK_1	191	223	forward	1
NZ_VLTW01000013.1_93	ANK	224	255	forward	1
NZ_VLVL01000004.1_44	ANK_1	271	302	forward	1
NZ_VLVL01000004.1_44	ANK	304	336	forward	1
NZ_VLVO01000030.1_50	ANK_1	191	223	forward	1
NZ_VLVO01000030.1_50	ANK	224	255	forward	1
NZ_VLXA01000003.1_24	ANK_1	191	223	forward	1
NZ_VLXA01000003.1_24	ANK	224	255	forward	1
NZ_VLXA01000022.1_1	ANK_1	342	374	forward	1
NZ_VLXA01000022.1_1	ANK	442	473	forward	1
NZ_VLXA01000022.1_1	ANK	759	790	forward	1
NZ_VLXA01000022.1_1	ANK	923	955	forward	1
NZ_VLXA01000022.1_1	ANK	1041	1073	forward	1
NZ_VLXB01000017.1_71	ANK_1	191	223	forward	1
NZ_VLXB01000017.1_71	ANK	224	255	forward	1
NZ_VNIK02000002.1_165	ANK_1	36	68	forward	1
NZ_VNIK02000002.1_165	ANK	69	101	forward	1
NZ_VNIK02000002.1_165	ANK	102	134	forward	1
NZ_VTTK01000034.1_42	ANK_1	735	766	forward	1
NZ_VTTK01000034.1_42	ANK	768	800	forward	1
NZ_VTTM01000001.1_1106	ANK_1	735	766	forward	1
NZ_VTTM01000001.1_1106	ANK	768	800	forward	1
NZ_VTTM01000001.1_980	ANK_1	62	94	forward	1
NZ_VTTM01000001.1_980	ANK	95	127	forward	1
NZ_VTTM01000001.1_980	ANK	128	160	forward	1
NZ_VTTN01000020.1_23	ANK_1	728	759	forward	1
NZ_VTTN01000020.1_23	ANK	761	793	forward	1
NZ_VTUO01000010.1_79	ANK_1	108	140	forward	1
NZ_VTUO01000010.1_79	ANK	175	207	forward	1
NZ_VUNZ01000001.1_1074	ANK_1	47	79	forward	1
NZ_VUNZ01000001.1_1074	ANK	80	112	forward	1
NZ_VUNZ01000001.1_1074	ANK	113	145	forward	1
NZ_VUNZ01000001.1_1128	ANK_1	51	85	forward	1
NZ_VUNZ01000001.1_1128	ANK	117	151	forward	1
NZ_VUNZ01000001.1_1128	ANK	150	182	forward	1
NZ_VUOE01000001.1_1552	ANK_1	34	66	forward	1
NZ_VUOE01000001.1_1552	ANK	67	99	forward	1
NZ_VUOE01000001.1_1552	ANK	100	132	forward	1
NZ_VVKQ01000005.1_61	ANK_1	111	150	forward	1
NZ_VVKQ01000005.1_61	ANK	224	260	forward	1
NZ_VVKZ01000004.1_81	ANK_1	146	178	forward	1
NZ_VVKZ01000004.1_81	ANK	179	211	forward	1
NZ_VVLD01000004.1_61	ANK_1	111	150	forward	1
NZ_VVLD01000004.1_61	ANK	224	260	forward	1
NZ_VVLE01000004.1_43	ANK_1	111	150	forward	1
NZ_VVLE01000004.1_43	ANK	224	260	forward	1
NZ_VVLF01000005.1_61	ANK_1	111	150	forward	1
NZ_VVLF01000005.1_61	ANK	224	260	forward	1
NZ_VVLF01000007.1_65	ANK_1	146	178	forward	1
NZ_VVLF01000007.1_65	ANK	179	211	forward	1
NZ_VVLH01000006.1_81	ANK_1	146	178	forward	1
NZ_VVLH01000006.1_81	ANK	179	211	forward	1
NZ_VVLI01000003.1_62	ANK_1	111	150	forward	1
NZ_VVLI01000003.1_62	ANK	224	260	forward	1
NZ_VVLK01000005.1_81	ANK_1	146	178	forward	1
NZ_VVLK01000005.1_81	ANK	179	211	forward	1
NZ_VVLK01000011.1_96	ANK_1	111	150	forward	1
NZ_VVLK01000011.1_96	ANK	224	260	forward	1
NZ_VVLM01000007.1_96	ANK_1	111	150	forward	1
NZ_VVLM01000007.1_96	ANK	224	260	forward	1
NZ_VVLN01000003.1_314	ANK_1	111	150	forward	1
NZ_VVLN01000003.1_314	ANK	224	260	forward	1
NZ_VVLN01000005.1_137	ANK_1	146	178	forward	1
NZ_VVLN01000005.1_137	ANK	179	211	forward	1
NZ_VVLP01000002.1_64	ANK_1	146	178	forward	1
NZ_VVLP01000002.1_64	ANK	179	211	forward	1
NZ_VVLX01000003.1_137	ANK_1	146	178	forward	1
NZ_VVLX01000003.1_137	ANK	179	211	forward	1
NZ_VVLY01000003.1_64	ANK_1	146	178	forward	1
NZ_VVLY01000003.1_64	ANK	179	211	forward	1
NZ_VVLY01000006.1_198	ANK_1	111	150	forward	1
NZ_VVLY01000006.1_198	ANK	224	260	forward	1
NZ_VVLZ01000006.1_137	ANK_1	146	178	forward	1
NZ_VVLZ01000006.1_137	ANK	179	211	forward	1
NZ_VVME01000003.1_302	ANK_1	111	150	forward	1
NZ_VVME01000003.1_302	ANK	224	260	forward	1
NZ_VVMG01000003.1_63	ANK_1	146	178	forward	1
NZ_VVMG01000003.1_63	ANK	179	211	forward	1
NZ_VVMG01000005.1_61	ANK_1	111	150	forward	1
NZ_VVMG01000005.1_61	ANK	224	260	forward	1
NZ_VVMI01000005.1_137	ANK_1	146	178	forward	1
NZ_VVMI01000005.1_137	ANK	179	211	forward	1
NZ_VVMJ01000005.1_96	ANK_1	111	150	forward	1
NZ_VVMJ01000005.1_96	ANK	224	260	forward	1
NZ_VVMM01000006.1_3	ANK_1	146	178	forward	1
NZ_VVMM01000006.1_3	ANK	179	211	forward	1
NZ_VVMN01000005.1_64	ANK_1	146	178	forward	1
NZ_VVMN01000005.1_64	ANK	179	211	forward	1
NZ_VVMO01000004.1_97	ANK_1	111	150	forward	1
NZ_VVMO01000004.1_97	ANK	224	260	forward	1
NZ_VVMU01000001.1_324	ANK_1	111	150	forward	1
NZ_VVMU01000001.1_324	ANK	224	260	forward	1
NZ_VVMX01000005.1_137	ANK_1	146	178	forward	1
NZ_VVMX01000005.1_137	ANK	179	211	forward	1
NZ_VVMX01000013.1_96	ANK_1	111	150	forward	1
NZ_VVMX01000013.1_96	ANK	224	260	forward	1
